Entity,Code,Day,new_vaccinations_smoothed
Switzerland,CHE,2021-03-20,20491
Switzerland,CHE,2021-03-21,21327
Switzerland,CHE,2021-03-22,21562
Switzerland,CHE,2021-03-23,21913
Switzerland,CHE,2021-03-24,23665
Switzerland,CHE,2021-03-25,24330
Switzerland,CHE,2021-03-26,24858
Switzerland,CHE,2021-03-27,24977
Switzerland,CHE,2021-03-28,26162
Switzerland,CHE,2021-03-29,26603
Switzerland,CHE,2021-03-30,27070
Switzerland,CHE,2021-03-31,27536
Switzerland,CHE,2021-04-01,27740
Switzerland,CHE,2021-04-02,25907
Switzerland,CHE,2021-04-03,25936
Switzerland,CHE,2021-04-04,23749
Switzerland,CHE,2021-04-05,21540
Switzerland,CHE,2021-04-06,21451
Switzerland,CHE,2021-04-07,21854
Switzerland,CHE,2021-04-08,22019
Switzerland,CHE,2021-04-09,24619
Switzerland,CHE,2021-04-10,25002
Switzerland,CHE,2021-04-11,29779
Switzerland,CHE,2021-04-12,32848
Switzerland,CHE,2021-04-13,33930
Switzerland,CHE,2021-04-14,38278
Switzerland,CHE,2021-04-15,38911
Switzerland,CHE,2021-04-16,39487
Switzerland,CHE,2021-04-17,39790
Switzerland,CHE,2021-04-18,40566
Switzerland,CHE,2021-04-19,41104
Switzerland,CHE,2021-04-20,41859
Switzerland,CHE,2021-04-21,44915
Syria,SYR,2021-03-02,66
Syria,SYR,2021-03-03,66
Syria,SYR,2021-03-04,66
Syria,SYR,2021-03-05,66
Syria,SYR,2021-03-06,66
Syria,SYR,2021-03-07,66
Syria,SYR,2021-03-08,66
Syria,SYR,2021-03-09,66
Syria,SYR,2021-03-10,66
Syria,SYR,2021-03-11,66
Syria,SYR,2021-03-12,66
Syria,SYR,2021-03-13,66
Syria,SYR,2021-03-14,66
Syria,SYR,2021-03-15,66
Syria,SYR,2021-03-16,66
Syria,SYR,2021-03-17,66
Syria,SYR,2021-03-18,66
Syria,SYR,2021-03-19,66
Syria,SYR,2021-03-20,66
Syria,SYR,2021-03-21,66
Syria,SYR,2021-03-22,66
Syria,SYR,2021-03-23,66
Syria,SYR,2021-03-24,66
Syria,SYR,2021-03-25,66
Syria,SYR,2021-03-26,66
Syria,SYR,2021-03-27,66
Syria,SYR,2021-03-28,66
Syria,SYR,2021-03-29,66
Syria,SYR,2021-03-30,66
Syria,SYR,2021-03-31,66
Syria,SYR,2021-04-01,66
Syria,SYR,2021-04-02,66
Syria,SYR,2021-04-03,66
Syria,SYR,2021-04-04,66
Syria,SYR,2021-04-05,66
Syria,SYR,2021-04-06,66
Syria,SYR,2021-04-07,66
Syria,SYR,2021-04-08,66
Taiwan,TWN,2021-03-22,1578
Taiwan,TWN,2021-03-23,1609
Taiwan,TWN,2021-03-24,1723
Taiwan,TWN,2021-03-25,1763
Taiwan,TWN,2021-03-26,1846
Taiwan,TWN,2021-03-27,1563
Taiwan,TWN,2021-03-28,1345
Taiwan,TWN,2021-03-29,1330
Taiwan,TWN,2021-03-30,1347
Taiwan,TWN,2021-03-31,1319
Taiwan,TWN,2021-04-01,1342
Taiwan,TWN,2021-04-02,1118
Taiwan,TWN,2021-04-03,1100
Taiwan,TWN,2021-04-04,1095
Taiwan,TWN,2021-04-05,908
Taiwan,TWN,2021-04-06,858
Taiwan,TWN,2021-04-07,811
Taiwan,TWN,2021-04-08,775
Taiwan,TWN,2021-04-09,1056
Taiwan,TWN,2021-04-10,1083
Taiwan,TWN,2021-04-11,1089
Taiwan,TWN,2021-04-12,1234
Taiwan,TWN,2021-04-13,1208
Taiwan,TWN,2021-04-14,1203
Taiwan,TWN,2021-04-15,1167
Taiwan,TWN,2021-04-16,1134
Taiwan,TWN,2021-04-17,1113
Taiwan,TWN,2021-04-18,1190
Taiwan,TWN,2021-04-19,1105
Taiwan,TWN,2021-04-20,1012
Taiwan,TWN,2021-04-21,1176
Taiwan,TWN,2021-04-22,1312
Taiwan,TWN,2021-04-23,1448
Taiwan,TWN,2021-04-24,1460
Taiwan,TWN,2021-04-25,1571
Taiwan,TWN,2021-04-26,1682
Thailand,THA,2021-02-28,160
Thailand,THA,2021-03-01,160
Thailand,THA,2021-03-02,2421
Thailand,THA,2021-03-03,2639
Thailand,THA,2021-03-04,2770
Thailand,THA,2021-03-05,2858
Thailand,THA,2021-03-06,2920
Thailand,THA,2021-03-07,3368
Thailand,THA,2021-03-08,3816
Thailand,THA,2021-03-09,3295
Thailand,THA,2021-03-10,3295
Thailand,THA,2021-03-11,3787
Thailand,THA,2021-03-12,4279
Thailand,THA,2021-03-13,4772
Thailand,THA,2021-03-14,4927
Thailand,THA,2021-03-15,5082
Thailand,THA,2021-03-16,5238
Thailand,THA,2021-03-17,5393
Thailand,THA,2021-03-18,5056
Thailand,THA,2021-03-19,4719
Thailand,THA,2021-03-20,4383
Thailand,THA,2021-03-21,4383
Thailand,THA,2021-03-22,4383
Thailand,THA,2021-03-23,4383
Thailand,THA,2021-03-24,4383
Thailand,THA,2021-03-25,5624
Thailand,THA,2021-03-26,6865
Thailand,THA,2021-03-27,8106
Thailand,THA,2021-03-28,9347
Thailand,THA,2021-03-29,10589
Thailand,THA,2021-03-30,11830
Thailand,THA,2021-03-31,12930
Thailand,THA,2021-04-01,12789
Thailand,THA,2021-04-02,14813
Thailand,THA,2021-04-03,14713
Thailand,THA,2021-04-04,14736
Thailand,THA,2021-04-05,18211
Thailand,THA,2021-04-06,20502
Thailand,THA,2021-04-07,28456
Thailand,THA,2021-04-08,37390
Thailand,THA,2021-04-09,43643
Thailand,THA,2021-04-10,44449
Thailand,THA,2021-04-11,44653
Thailand,THA,2021-04-12,40522
Thailand,THA,2021-04-13,36474
Thailand,THA,2021-04-14,27274
Thailand,THA,2021-04-15,17094
Thailand,THA,2021-04-16,9697
Thailand,THA,2021-04-17,7589
Thailand,THA,2021-04-18,6933
Thailand,THA,2021-04-19,12525
Thailand,THA,2021-04-20,19044
Thailand,THA,2021-04-21,40310
Thailand,THA,2021-04-22,54113
Thailand,THA,2021-04-23,70027
Thailand,THA,2021-04-24,73662
Thailand,THA,2021-04-25,75869
Togo,TGO,2021-03-10,2806
Togo,TGO,2021-03-11,2806
Togo,TGO,2021-03-12,2806
Togo,TGO,2021-03-13,2806
Togo,TGO,2021-03-14,2806
Togo,TGO,2021-03-15,2806
Togo,TGO,2021-03-16,2806
Togo,TGO,2021-03-17,2806
Togo,TGO,2021-03-18,2806
Togo,TGO,2021-03-19,2806
Togo,TGO,2021-03-20,2806
Togo,TGO,2021-03-21,2806
Togo,TGO,2021-03-22,2806
Togo,TGO,2021-03-23,2806
Togo,TGO,2021-03-24,2806
Togo,TGO,2021-03-25,2793
Togo,TGO,2021-03-26,2779
Togo,TGO,2021-03-27,2765
Togo,TGO,2021-03-28,2752
Togo,TGO,2021-03-29,2738
Togo,TGO,2021-03-30,2724
Togo,TGO,2021-03-31,2711
Togo,TGO,2021-04-01,2711
Togo,TGO,2021-04-02,2711
Togo,TGO,2021-04-03,2711
Togo,TGO,2021-04-04,2711
Togo,TGO,2021-04-05,2711
Togo,TGO,2021-04-06,2711
Togo,TGO,2021-04-07,2711
Togo,TGO,2021-04-08,2711
Togo,TGO,2021-04-09,2816
Togo,TGO,2021-04-10,2922
Togo,TGO,2021-04-11,3027
Togo,TGO,2021-04-12,3133
Togo,TGO,2021-04-13,3238
Togo,TGO,2021-04-14,4994
Togo,TGO,2021-04-15,6750
Togo,TGO,2021-04-16,8400
Togo,TGO,2021-04-17,10050
Tonga,TON,2021-04-15,250
Tonga,TON,2021-04-16,250
Trinidad and Tobago,TTO,2021-02-16,63
Trinidad and Tobago,TTO,2021-02-17,63
Trinidad and Tobago,TTO,2021-02-18,63
Trinidad and Tobago,TTO,2021-02-19,63
Trinidad and Tobago,TTO,2021-02-20,63
Trinidad and Tobago,TTO,2021-02-21,63
Trinidad and Tobago,TTO,2021-02-22,63
Trinidad and Tobago,TTO,2021-02-23,70
Trinidad and Tobago,TTO,2021-02-24,76
Trinidad and Tobago,TTO,2021-02-25,83
Trinidad and Tobago,TTO,2021-02-26,90
Trinidad and Tobago,TTO,2021-02-27,97
Trinidad and Tobago,TTO,2021-02-28,101
Trinidad and Tobago,TTO,2021-03-01,106
Trinidad and Tobago,TTO,2021-03-02,104
Trinidad and Tobago,TTO,2021-03-03,101
Trinidad and Tobago,TTO,2021-03-04,99
Trinidad and Tobago,TTO,2021-03-05,97
Trinidad and Tobago,TTO,2021-03-06,95
Trinidad and Tobago,TTO,2021-03-07,95
Trinidad and Tobago,TTO,2021-03-08,95
Trinidad and Tobago,TTO,2021-03-09,95
Trinidad and Tobago,TTO,2021-03-10,95
Trinidad and Tobago,TTO,2021-03-11,95
Trinidad and Tobago,TTO,2021-03-12,95
Trinidad and Tobago,TTO,2021-03-13,95
Trinidad and Tobago,TTO,2021-03-14,95
Trinidad and Tobago,TTO,2021-03-15,95
Trinidad and Tobago,TTO,2021-03-16,95
Trinidad and Tobago,TTO,2021-03-17,95
Trinidad and Tobago,TTO,2021-03-18,95
Trinidad and Tobago,TTO,2021-03-19,95
Trinidad and Tobago,TTO,2021-03-20,95
Trinidad and Tobago,TTO,2021-03-21,95
Trinidad and Tobago,TTO,2021-03-22,95
Trinidad and Tobago,TTO,2021-03-23,95
Trinidad and Tobago,TTO,2021-03-24,95
Trinidad and Tobago,TTO,2021-03-25,95
Trinidad and Tobago,TTO,2021-03-26,95
Trinidad and Tobago,TTO,2021-03-27,95
Trinidad and Tobago,TTO,2021-03-28,95
Trinidad and Tobago,TTO,2021-03-29,95
Trinidad and Tobago,TTO,2021-03-30,95
Trinidad and Tobago,TTO,2021-03-31,95
Trinidad and Tobago,TTO,2021-04-01,95
Trinidad and Tobago,TTO,2021-04-02,95
Trinidad and Tobago,TTO,2021-04-03,95
Trinidad and Tobago,TTO,2021-04-04,95
Trinidad and Tobago,TTO,2021-04-05,95
Trinidad and Tobago,TTO,2021-04-06,95
Trinidad and Tobago,TTO,2021-04-07,95
Trinidad and Tobago,TTO,2021-04-08,95
Trinidad and Tobago,TTO,2021-04-09,246
Trinidad and Tobago,TTO,2021-04-10,397
Trinidad and Tobago,TTO,2021-04-11,548
Trinidad and Tobago,TTO,2021-04-12,699
Trinidad and Tobago,TTO,2021-04-13,850
Trinidad and Tobago,TTO,2021-04-14,1001
Trinidad and Tobago,TTO,2021-04-15,1158
Trinidad and Tobago,TTO,2021-04-16,1164
Trinidad and Tobago,TTO,2021-04-17,1170
Trinidad and Tobago,TTO,2021-04-18,1176
Trinidad and Tobago,TTO,2021-04-19,1332
Trinidad and Tobago,TTO,2021-04-20,1489
Trinidad and Tobago,TTO,2021-04-21,1645
Trinidad and Tobago,TTO,2021-04-22,1796
Trinidad and Tobago,TTO,2021-04-23,1946
Tunisia,TUN,2021-03-13,743
Tunisia,TUN,2021-03-14,1038
Tunisia,TUN,2021-03-15,852
Tunisia,TUN,2021-03-16,908
Tunisia,TUN,2021-03-17,942
Tunisia,TUN,2021-03-18,964
Tunisia,TUN,2021-03-19,980
Tunisia,TUN,2021-03-20,1276
Tunisia,TUN,2021-03-21,1489
Tunisia,TUN,2021-03-22,2209
Tunisia,TUN,2021-03-23,2630
Tunisia,TUN,2021-03-24,3189
Tunisia,TUN,2021-03-25,3749
Tunisia,TUN,2021-03-26,4570
Tunisia,TUN,2021-03-27,4948
Tunisia,TUN,2021-03-28,5172
Tunisia,TUN,2021-03-29,5010
Tunisia,TUN,2021-03-30,5067
Tunisia,TUN,2021-03-31,4985
Tunisia,TUN,2021-04-01,4903
Tunisia,TUN,2021-04-02,4559
Tunisia,TUN,2021-04-03,5118
Tunisia,TUN,2021-04-04,5692
Tunisia,TUN,2021-04-05,6424
Tunisia,TUN,2021-04-06,6773
Tunisia,TUN,2021-04-07,7189
Tunisia,TUN,2021-04-08,8347
Tunisia,TUN,2021-04-09,8515
Tunisia,TUN,2021-04-10,10118
Tunisia,TUN,2021-04-11,10638
Tunisia,TUN,2021-04-12,10930
Tunisia,TUN,2021-04-13,10074
Tunisia,TUN,2021-04-14,10110
Tunisia,TUN,2021-04-15,11092
Tunisia,TUN,2021-04-16,12983
Tunisia,TUN,2021-04-17,12732
Tunisia,TUN,2021-04-18,13701
Tunisia,TUN,2021-04-19,15256
Tunisia,TUN,2021-04-20,17847
Tunisia,TUN,2021-04-21,19079
Tunisia,TUN,2021-04-22,18789
Tunisia,TUN,2021-04-23,18416
Tunisia,TUN,2021-04-24,18393
Tunisia,TUN,2021-04-25,18143
Turkey,TUR,2021-01-14,279452
Turkey,TUR,2021-01-15,308326
Turkey,TUR,2021-01-16,225634
Turkey,TUR,2021-01-17,176613
Turkey,TUR,2021-01-18,166482
Turkey,TUR,2021-01-19,158439
Turkey,TUR,2021-01-20,150356
Turkey,TUR,2021-01-21,120115
Turkey,TUR,2021-01-22,83651
Turkey,TUR,2021-01-23,78569
Turkey,TUR,2021-01-24,76886
Turkey,TUR,2021-01-25,67192
Turkey,TUR,2021-01-26,65663
Turkey,TUR,2021-01-27,67155
Turkey,TUR,2021-01-28,82474
Turkey,TUR,2021-01-29,103734
Turkey,TUR,2021-01-30,104854
Turkey,TUR,2021-01-31,105941
Turkey,TUR,2021-02-01,119078
Turkey,TUR,2021-02-02,116994
Turkey,TUR,2021-02-03,117243
Turkey,TUR,2021-02-04,114747
Turkey,TUR,2021-02-05,90207
Turkey,TUR,2021-02-06,91551
Turkey,TUR,2021-02-07,89180
Turkey,TUR,2021-02-08,75415
Turkey,TUR,2021-02-09,71925
Turkey,TUR,2021-02-10,64548
Turkey,TUR,2021-02-11,49331
Turkey,TUR,2021-02-12,120650
Turkey,TUR,2021-02-13,158311
Turkey,TUR,2021-02-14,173515
Turkey,TUR,2021-02-15,216832
Turkey,TUR,2021-02-16,271154
Turkey,TUR,2021-02-17,346927
Turkey,TUR,2021-02-18,435596
Turkey,TUR,2021-02-19,422478
Turkey,TUR,2021-02-20,403373
Turkey,TUR,2021-02-21,392390
Turkey,TUR,2021-02-22,379325
Turkey,TUR,2021-02-23,379816
Turkey,TUR,2021-02-24,342299
Turkey,TUR,2021-02-25,297776
Turkey,TUR,2021-02-26,276729
Turkey,TUR,2021-02-27,283038
Turkey,TUR,2021-02-28,282292
Turkey,TUR,2021-03-01,276774
Turkey,TUR,2021-03-02,254877
Turkey,TUR,2021-03-03,242550
Turkey,TUR,2021-03-04,225759
Turkey,TUR,2021-03-05,208212
Turkey,TUR,2021-03-06,195547
Turkey,TUR,2021-03-07,195639
Turkey,TUR,2021-03-08,175323
Turkey,TUR,2021-03-09,164193
Turkey,TUR,2021-03-10,148962
Turkey,TUR,2021-03-11,134637
Turkey,TUR,2021-03-12,140855
Turkey,TUR,2021-03-13,148525
Turkey,TUR,2021-03-14,153535
Turkey,TUR,2021-03-15,179947
Turkey,TUR,2021-03-16,210472
Turkey,TUR,2021-03-17,254566
Turkey,TUR,2021-03-18,275570
Turkey,TUR,2021-03-19,300329
Turkey,TUR,2021-03-20,300924
Turkey,TUR,2021-03-21,295090
Turkey,TUR,2021-03-22,286334
Turkey,TUR,2021-03-23,270410
Turkey,TUR,2021-03-24,261089
Turkey,TUR,2021-03-25,256561
Turkey,TUR,2021-03-26,235239
Turkey,TUR,2021-03-27,231844
Turkey,TUR,2021-03-28,249034
Turkey,TUR,2021-03-29,240473
Turkey,TUR,2021-03-30,244614
Turkey,TUR,2021-03-31,266417
Turkey,TUR,2021-04-01,274468
Turkey,TUR,2021-04-02,260846
Turkey,TUR,2021-04-03,278609
Turkey,TUR,2021-04-04,268872
Turkey,TUR,2021-04-05,292045
Turkey,TUR,2021-04-06,295202
Turkey,TUR,2021-04-07,267157
Turkey,TUR,2021-04-08,277300
Turkey,TUR,2021-04-09,286173
Turkey,TUR,2021-04-10,263205
Turkey,TUR,2021-04-11,258818
Turkey,TUR,2021-04-12,247915
Turkey,TUR,2021-04-13,242126
Turkey,TUR,2021-04-14,223970
Turkey,TUR,2021-04-15,193641
Turkey,TUR,2021-04-16,213056
Turkey,TUR,2021-04-17,213144
Turkey,TUR,2021-04-18,210774
Turkey,TUR,2021-04-19,192361
Turkey,TUR,2021-04-20,174353
Turkey,TUR,2021-04-21,172144
Turkey,TUR,2021-04-22,183387
Turkey,TUR,2021-04-23,153665
Turkey,TUR,2021-04-24,161578
Turkey,TUR,2021-04-25,165821
Turkey,TUR,2021-04-26,188469
Turks and Caicos Islands,TCA,2021-01-11,312
Turks and Caicos Islands,TCA,2021-01-12,312
Turks and Caicos Islands,TCA,2021-01-13,312
Turks and Caicos Islands,TCA,2021-01-14,312
Turks and Caicos Islands,TCA,2021-01-15,312
Turks and Caicos Islands,TCA,2021-01-16,312
Turks and Caicos Islands,TCA,2021-01-17,312
Turks and Caicos Islands,TCA,2021-01-18,312
Turks and Caicos Islands,TCA,2021-01-19,312
Turks and Caicos Islands,TCA,2021-01-20,312
Turks and Caicos Islands,TCA,2021-01-21,312
Turks and Caicos Islands,TCA,2021-01-22,312
Turks and Caicos Islands,TCA,2021-01-23,312
Turks and Caicos Islands,TCA,2021-01-24,312
Turks and Caicos Islands,TCA,2021-01-25,312
Turks and Caicos Islands,TCA,2021-01-26,312
Turks and Caicos Islands,TCA,2021-01-27,312
Turks and Caicos Islands,TCA,2021-01-28,312
Turks and Caicos Islands,TCA,2021-01-29,312
Turks and Caicos Islands,TCA,2021-01-30,312
Turks and Caicos Islands,TCA,2021-01-31,312
Turks and Caicos Islands,TCA,2021-02-01,312
Turks and Caicos Islands,TCA,2021-02-02,312
Turks and Caicos Islands,TCA,2021-02-03,312
Turks and Caicos Islands,TCA,2021-02-04,312
Turks and Caicos Islands,TCA,2021-02-05,312
Turks and Caicos Islands,TCA,2021-02-06,312
Turks and Caicos Islands,TCA,2021-02-07,312
Turks and Caicos Islands,TCA,2021-02-08,312
Turks and Caicos Islands,TCA,2021-02-09,312
Turks and Caicos Islands,TCA,2021-02-10,312
Turks and Caicos Islands,TCA,2021-02-11,312
Turks and Caicos Islands,TCA,2021-02-12,312
Turks and Caicos Islands,TCA,2021-02-13,312
Turks and Caicos Islands,TCA,2021-02-14,312
Turks and Caicos Islands,TCA,2021-02-15,312
Turks and Caicos Islands,TCA,2021-02-16,312
Turks and Caicos Islands,TCA,2021-02-17,312
Turks and Caicos Islands,TCA,2021-02-18,312
Turks and Caicos Islands,TCA,2021-02-19,312
Turks and Caicos Islands,TCA,2021-02-20,312
Turks and Caicos Islands,TCA,2021-02-21,312
Turks and Caicos Islands,TCA,2021-02-22,312
Turks and Caicos Islands,TCA,2021-02-23,312
Turks and Caicos Islands,TCA,2021-02-24,312
Turks and Caicos Islands,TCA,2021-02-25,312
Turks and Caicos Islands,TCA,2021-02-26,312
Turks and Caicos Islands,TCA,2021-02-27,312
Turks and Caicos Islands,TCA,2021-02-28,312
Turks and Caicos Islands,TCA,2021-03-01,312
Turks and Caicos Islands,TCA,2021-03-02,312
Turks and Caicos Islands,TCA,2021-03-03,312
Turks and Caicos Islands,TCA,2021-03-04,312
Turks and Caicos Islands,TCA,2021-03-05,312
Turks and Caicos Islands,TCA,2021-03-06,312
Turks and Caicos Islands,TCA,2021-03-07,312
Turks and Caicos Islands,TCA,2021-03-08,312
Turks and Caicos Islands,TCA,2021-03-09,312
Turks and Caicos Islands,TCA,2021-03-10,312
Turks and Caicos Islands,TCA,2021-03-11,312
Turks and Caicos Islands,TCA,2021-03-12,312
Turks and Caicos Islands,TCA,2021-03-13,312
Turks and Caicos Islands,TCA,2021-03-14,312
Turks and Caicos Islands,TCA,2021-03-15,312
Turks and Caicos Islands,TCA,2021-03-16,312
Turks and Caicos Islands,TCA,2021-03-17,312
Turks and Caicos Islands,TCA,2021-03-18,312
Turks and Caicos Islands,TCA,2021-03-19,312
Turks and Caicos Islands,TCA,2021-03-20,312
Turks and Caicos Islands,TCA,2021-03-21,312
Turks and Caicos Islands,TCA,2021-03-22,312
Turks and Caicos Islands,TCA,2021-03-23,312
Turks and Caicos Islands,TCA,2021-03-24,312
Turks and Caicos Islands,TCA,2021-03-25,312
Turks and Caicos Islands,TCA,2021-03-26,312
Turks and Caicos Islands,TCA,2021-03-27,312
Turks and Caicos Islands,TCA,2021-03-28,312
Turks and Caicos Islands,TCA,2021-03-29,312
Turks and Caicos Islands,TCA,2021-03-30,275
Turks and Caicos Islands,TCA,2021-03-31,239
Turks and Caicos Islands,TCA,2021-04-01,202
Turks and Caicos Islands,TCA,2021-04-02,166
Turks and Caicos Islands,TCA,2021-04-03,130
Turks and Caicos Islands,TCA,2021-04-04,93
Turks and Caicos Islands,TCA,2021-04-05,57
Turks and Caicos Islands,TCA,2021-04-06,57
Turks and Caicos Islands,TCA,2021-04-07,57
Turks and Caicos Islands,TCA,2021-04-08,57
Turks and Caicos Islands,TCA,2021-04-09,57
Turks and Caicos Islands,TCA,2021-04-10,57
Turks and Caicos Islands,TCA,2021-04-11,57
Uganda,UGA,2021-03-10,338
Uganda,UGA,2021-03-11,338
Uganda,UGA,2021-03-12,338
Uganda,UGA,2021-03-13,304
Uganda,UGA,2021-03-14,243
Uganda,UGA,2021-03-15,474
Uganda,UGA,2021-03-16,669
Uganda,UGA,2021-03-17,1083
Uganda,UGA,2021-03-18,1764
Uganda,UGA,2021-03-19,2361
Uganda,UGA,2021-03-20,2542
Uganda,UGA,2021-03-21,3187
Uganda,UGA,2021-03-22,3288
Uganda,UGA,2021-03-23,3977
Uganda,UGA,2021-03-24,5503
Uganda,UGA,2021-03-25,4805
Uganda,UGA,2021-03-26,4160
Uganda,UGA,2021-03-27,5876
Uganda,UGA,2021-03-28,6596
Uganda,UGA,2021-03-29,7854
Uganda,UGA,2021-03-30,8239
Uganda,UGA,2021-03-31,7377
Uganda,UGA,2021-04-01,8472
Uganda,UGA,2021-04-02,9599
Uganda,UGA,2021-04-03,8801
Uganda,UGA,2021-04-04,8562
Uganda,UGA,2021-04-05,8175
Uganda,UGA,2021-04-06,7690
Uganda,UGA,2021-04-07,9344
Uganda,UGA,2021-04-08,10071
Uganda,UGA,2021-04-09,9266
Uganda,UGA,2021-04-10,8460
Uganda,UGA,2021-04-11,8539
Uganda,UGA,2021-04-12,8462
Uganda,UGA,2021-04-13,8955
Uganda,UGA,2021-04-14,8200
Uganda,UGA,2021-04-15,6832
Uganda,UGA,2021-04-16,6996
Uganda,UGA,2021-04-17,7364
Uganda,UGA,2021-04-18,7173
Uganda,UGA,2021-04-19,6949
Uganda,UGA,2021-04-20,6693
Uganda,UGA,2021-04-21,6775
Uganda,UGA,2021-04-22,6670
Uganda,UGA,2021-04-23,6565
Uganda,UGA,2021-04-24,6256
Ukraine,UKR,2021-02-25,1179
Ukraine,UKR,2021-02-26,1446
Ukraine,UKR,2021-02-27,994
Ukraine,UKR,2021-02-28,966
Ukraine,UKR,2021-03-01,949
Ukraine,UKR,2021-03-02,1122
Ukraine,UKR,2021-03-03,1344
Ukraine,UKR,2021-03-04,1592
Ukraine,UKR,2021-03-05,1815
Ukraine,UKR,2021-03-06,1985
Ukraine,UKR,2021-03-07,1989
Ukraine,UKR,2021-03-08,2030
Ukraine,UKR,2021-03-09,2370
Ukraine,UKR,2021-03-10,2830
Ukraine,UKR,2021-03-11,3679
Ukraine,UKR,2021-03-12,4540
Ukraine,UKR,2021-03-13,4871
Ukraine,UKR,2021-03-14,5030
Ukraine,UKR,2021-03-15,6138
Ukraine,UKR,2021-03-16,7703
Ukraine,UKR,2021-03-17,9048
Ukraine,UKR,2021-03-18,8613
Ukraine,UKR,2021-03-19,8114
Ukraine,UKR,2021-03-20,8168
Ukraine,UKR,2021-03-21,8267
Ukraine,UKR,2021-03-22,8549
Ukraine,UKR,2021-03-23,11170
Ukraine,UKR,2021-03-24,11602
Ukraine,UKR,2021-03-25,13391
Ukraine,UKR,2021-03-26,12856
Ukraine,UKR,2021-03-27,12584
Ukraine,UKR,2021-03-28,12491
Ukraine,UKR,2021-03-29,12996
Ukraine,UKR,2021-03-30,10854
Ukraine,UKR,2021-03-31,10687
Ukraine,UKR,2021-04-01,10796
Ukraine,UKR,2021-04-02,13188
Ukraine,UKR,2021-04-03,13263
Ukraine,UKR,2021-04-04,13337
Ukraine,UKR,2021-04-05,13112
Ukraine,UKR,2021-04-06,12671
Ukraine,UKR,2021-04-07,12263
Ukraine,UKR,2021-04-08,12187
Ukraine,UKR,2021-04-09,12337
Ukraine,UKR,2021-04-10,12545
Ukraine,UKR,2021-04-11,12349
Ukraine,UKR,2021-04-12,11960
Ukraine,UKR,2021-04-13,11899
Ukraine,UKR,2021-04-14,12103
Ukraine,UKR,2021-04-15,11382
Ukraine,UKR,2021-04-16,10408
Ukraine,UKR,2021-04-17,10306
Ukraine,UKR,2021-04-18,10340
Ukraine,UKR,2021-04-19,10627
Ukraine,UKR,2021-04-20,10611
Ukraine,UKR,2021-04-21,10369
Ukraine,UKR,2021-04-22,10747
Ukraine,UKR,2021-04-23,10932
Ukraine,UKR,2021-04-24,10859
Ukraine,UKR,2021-04-25,11055
Ukraine,UKR,2021-04-26,10906
United Arab Emirates,ARE,2021-01-06,0
United Arab Emirates,ARE,2021-01-07,30698
United Arab Emirates,ARE,2021-01-08,38418
United Arab Emirates,ARE,2021-01-09,48512
United Arab Emirates,ARE,2021-01-10,52053
United Arab Emirates,ARE,2021-01-11,56825
United Arab Emirates,ARE,2021-01-12,64193
United Arab Emirates,ARE,2021-01-13,81183
United Arab Emirates,ARE,2021-01-14,91448
United Arab Emirates,ARE,2021-01-15,103490
United Arab Emirates,ARE,2021-01-16,111082
United Arab Emirates,ARE,2021-01-17,113744
United Arab Emirates,ARE,2021-01-18,114896
United Arab Emirates,ARE,2021-01-19,112816
United Arab Emirates,ARE,2021-01-20,109510
United Arab Emirates,ARE,2021-01-21,102605
United Arab Emirates,ARE,2021-01-22,96155
United Arab Emirates,ARE,2021-01-23,89838
United Arab Emirates,ARE,2021-01-24,86429
United Arab Emirates,ARE,2021-01-25,85652
United Arab Emirates,ARE,2021-01-26,87473
United Arab Emirates,ARE,2021-01-27,86185
United Arab Emirates,ARE,2021-01-28,88939
United Arab Emirates,ARE,2021-01-29,95361
United Arab Emirates,ARE,2021-01-30,98196
United Arab Emirates,ARE,2021-01-31,120911
United Arab Emirates,ARE,2021-02-01,124242
United Arab Emirates,ARE,2021-02-02,126692
United Arab Emirates,ARE,2021-02-03,132449
United Arab Emirates,ARE,2021-02-04,140104
United Arab Emirates,ARE,2021-02-05,143080
United Arab Emirates,ARE,2021-02-06,155312
United Arab Emirates,ARE,2021-02-07,139958
United Arab Emirates,ARE,2021-02-08,138982
United Arab Emirates,ARE,2021-02-09,137518
United Arab Emirates,ARE,2021-02-10,141867
United Arab Emirates,ARE,2021-02-11,134691
United Arab Emirates,ARE,2021-02-12,127662
United Arab Emirates,ARE,2021-02-13,114845
United Arab Emirates,ARE,2021-02-14,105909
United Arab Emirates,ARE,2021-02-15,96169
United Arab Emirates,ARE,2021-02-16,95940
United Arab Emirates,ARE,2021-02-17,85678
United Arab Emirates,ARE,2021-02-18,83075
United Arab Emirates,ARE,2021-02-19,80719
United Arab Emirates,ARE,2021-02-20,78304
United Arab Emirates,ARE,2021-02-21,71302
United Arab Emirates,ARE,2021-02-22,67280
United Arab Emirates,ARE,2021-02-23,67077
United Arab Emirates,ARE,2021-02-24,68151
United Arab Emirates,ARE,2021-02-25,67472
United Arab Emirates,ARE,2021-02-26,66638
United Arab Emirates,ARE,2021-02-27,65957
United Arab Emirates,ARE,2021-02-28,66588
United Arab Emirates,ARE,2021-03-01,67232
United Arab Emirates,ARE,2021-03-02,60956
United Arab Emirates,ARE,2021-03-03,58124
United Arab Emirates,ARE,2021-03-04,51138
United Arab Emirates,ARE,2021-03-05,43145
United Arab Emirates,ARE,2021-03-06,35824
